CensusTract,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LowIncomeTracts,PovertyRate,TractLOWI,Population,County
42055010100,0,0,0,0,17.7,1588,8961,Fayette County
42055010200,0,0,0,0,7.2,1024,14275,Fayette County
42055010300,0,0,0,0,9.5,3244,34289,Fayette County
42055010400,0,0,0,0,12.6,1902,15038,Fayette County
42055010500,0,0,0,0,9.1,2489,27433,Fayette County
42055010600,0,0,0,0,6.6,1136,17226,Fayette County
42055010700,0,0,0,0,10.2,1535,15020,Fayette County
42055010800,0,0,0,0,5.9,738,12546,Fayette County
42055010900,0,0,0,0,13.1,1440,10955,Fayette County
42055011000,0,1,0,1,29.5,2297,7786,Fayette County
42055011100,0,0,0,0,11.2,998,8906,Fayette County
42055011200,0,1,0,1,28.2,1905,6762,Fayette County
42055011301,0,0,0,0,6.4,1224,19170,Fayette County
42055011302,0,0,0,0,9,1192,13200,Fayette County
42055011400,0,0,0,0,5.7,1547,26947,Fayette County
42055011500,0,0,0,0,8.2,1872,22906,Fayette County
42055011600,0,0,0,0,2.6,606,22909,Fayette County
42055011700,0,0,0,0,4.7,2332,49826,Fayette County
42055011800,0,0,0,0,3.3,1032,31677,Fayette County
42055011900,0,0,0,0,4.1,1852,44908,Fayette County
42055012000,0,0,0,0,7.8,1788,22966,Fayette County
42055012100,0,0,0,0,10.7,1131,10609,Fayette County
42055012200,0,1,0,1,14,1547,11075,Fayette County
42055012300,1,1,1,1,22.8,2269,9945,Fayette County
42055012400,0,0,0,0,15.5,1093,7031,Fayette County
42055012501,0,0,0,0,13.4,1537,11446,Fayette County
42055012502,0,0,0,0,10.7,1017,9533,Fayette County
42057960100,0,0,0,1,15.1,1939,12856,Fayette County
42057960200,0,0,0,1,10,1522,15264,Fayette County
42057960300,0,0,0,0,9.1,1361,14939,Fayette County
42059970100,0,0,0,0,14.2,2215,15612,Greene County
42059970200,0,0,0,0,7.3,719,9897,Greene County
42059970300,0,0,0,0,11.1,1129,10216,Greene County
42059970400,0,0,0,0,13.6,1283,9441,Greene County
42059970501,0,0,0,0,5.2,358,6916,Greene County
42059970502,0,0,0,0,19.2,1290,6734,Greene County
42059970600,1,1,1,1,20.1,1212,6043,Greene County
42059970700,0,0,0,0,8.3,653,7885,Greene County
42059970800,0,0,0,1,22.8,1662,7304,Greene County
42061950100,0,0,0,0,4.2,370,8859,Greene County
42061950200,0,0,0,0,4.4,890,20409,Greene County
42061950300,0,0,0,1,9.4,1294,13815,Greene County
42061950400,0,1,0,1,23,2307,10028,Greene County
42061950500,0,0,0,1,13.4,1296,9662,Greene County
42061950600,0,0,0,0,10.2,1142,11201,Greene County
42061950800,0,0,0,1,9.1,1120,12279,Greene County
42061950900,0,0,0,1,26.4,1407,5337,Greene County
42061951000,0,0,0,1,14.3,1063,7408,Greene County
42061951100,0,0,0,1,11.9,720,6066,Greene County
42061951200,0,0,0,1,15,1752,11708,Greene County
42061951300,0,0,0,1,13,731,5629,Greene County
42063960100,0,0,0,1,23.3,1935,8299,Indiana County
42063960200,0,0,0,1,26.5,2847,10750,Indiana County
42063960300,0,0,0,1,12.4,907,7286,Indiana County
42063960400,0,0,0,1,16.5,1602,9702,Indiana County
42063960500,0,0,0,0,9.3,865,9308,Indiana County
42063960600,0,0,0,1,5.4,1061,19618,Indiana County
42063960700,0,0,0,0,15.6,2407,15477,Indiana County
42063960800,0,0,0,0,11.6,1002,8641,Indiana County
42063960900,0,0,0,0,6.3,1081,17041,Indiana County
42063961000,0,1,0,1,26.9,881,3278,Indiana County
42063961101,0,1,0,1,50.1,2592,5170,Indiana County
42063961102,0,0,0,1,90.5,832,920,Indiana County
42063961200,0,0,0,0,16.5,684,4138,Indiana County
42063961300,0,0,0,0,14.3,1216,8505,Indiana County
42063961400,0,0,0,0,11.1,735,6630,Indiana County
42063961500,0,0,0,1,14.3,1245,8719,Indiana County
42063961600,0,0,0,0,9.5,1391,14719,Indiana County
42063961700,0,0,0,1,20.2,670,3312,Indiana County
42063961800,0,0,0,1,9.1,466,5105,Indiana County
42063961900,0,0,0,0,10,1089,10856,Indiana County
42063962000,0,0,0,1,18.1,1556,8593,Indiana County
42063962100,0,0,0,0,11.4,1171,10282,Indiana County
42063962200,0,0,0,0,8.2,503,6169,Indiana County
42065950100,0,1,0,1,12.8,694,5422,Indiana County
42065950200,0,0,0,0,13.7,880,6443,Indiana County
42065950300,0,0,0,0,13.4,1645,12295,Indiana County
42065950400,0,0,0,0,11.8,546,4627,Indiana County
42065950500,0,0,0,0,14.7,599,4089,Indiana County
42065950600,0,0,0,0,8.3,1578,18904,Indiana County
42065950700,0,1,0,1,16.5,1216,7359,Indiana County
42065950800,0,0,0,1,9.4,1148,12221,Indiana County
42065950900,0,0,0,1,12.1,1365,11281,Indiana County
42065951000,0,0,0,1,15.8,1971,12486,Indiana County
42065951100,0,0,0,0,10.6,991,9314,Indiana County
42065951200,0,1,0,1,27.5,1776,6466,Indiana County
42065951300,0,1,0,1,20.5,1116,5435,Indiana County
42067070100,0,0,0,0,11.9,2390,20156,Indiana County
42067070201,1,1,0,1,14.2,820,5790,Indiana County
42067070202,0,0,0,1,9.9,1967,19909,Indiana County
42067070300,0,0,0,0,13.8,1769,12811,Indiana County
42067070400,0,0,0,0,11.3,1529,13536,Indiana County
42069100200,0,0,0,1,42.5,1417,3337,Indiana County
42069100300,0,1,0,1,60.2,1628,2703,Indiana County
42069100400,0,1,0,1,20.3,1056,5214,Indiana County
42069100500,0,0,0,1,13.7,778,5676,Indiana County
42069100600,0,0,0,1,24.1,2392,9944,Indiana County
42069100800,0,1,0,1,28.3,995,3515,Indiana County
42069100900,0,0,0,1,20,552,2753,Indiana County
42069101000,0,1,0,1,22.1,1113,5043,Indiana County
42069101100,0,0,0,0,7.6,901,11928,Indiana County
42069101200,0,1,0,1,28.5,1648,5778,Indiana County
42069101300,0,0,0,1,22.1,1305,5913,Indiana County
42069101400,0,1,0,1,42.4,1763,4158,Indiana County
42069101600,0,0,0,1,34.3,1310,3818,Indiana County
42069101700,0,0,0,0,12.2,728,5962,Indiana County
42069101800,0,0,0,0,13,1373,10527,Indiana County
42069101900,0,0,0,1,17.9,546,3053,Indiana County
42069102000,0,0,0,1,19.8,1305,6600,Indiana County
42069102100,0,0,0,1,22.3,1367,6139,Indiana County
42069102200,0,0,0,1,17.9,990,5534,Indiana County
42069102300,0,0,0,1,24.4,1924,7883,Indiana County
42069102500,0,1,0,1,31.7,2184,6897,Indiana County
42069102600,0,0,0,1,24.5,1228,5002,Indiana County
42069102700,0,0,0,1,14.6,883,6041,Indiana County
42069102800,0,0,0,0,5.9,901,15207,Indiana County
42069102900,0,1,0,1,38,2242,5900,Indiana County
42069103000,0,0,0,0,14.1,665,4733,Indiana County
42069103100,0,0,0,0,11.6,439,3786,Indiana County
42069110100,0,0,0,0,12.2,756,6213,Indiana County
42069110201,0,0,0,0,8.4,657,7786,Indiana County
42069110202,0,0,0,0,4.8,480,10055,Indiana County
42069110300,0,0,0,0,6.4,796,12348,Indiana County
42069110401,0,0,0,0,3.5,1086,30920,Indiana County
42069110402,0,0,0,0,2.5,240,9616,Indiana County
42069110403,0,0,0,0,5,406,8202,Indiana County
42069110500,0,0,0,0,6.7,1148,17189,Indiana County
42069110600,0,0,0,0,8.1,547,6750,Indiana County
42069110700,0,1,0,1,19.1,883,4620,Indiana County
42069110800,0,1,0,1,22.5,1397,6196,Indiana County
42069110900,0,1,0,1,23.2,1584,6829,Indiana County
42069111000,0,0,0,0,13,636,4895,Indiana County
42069111100,0,0,0,0,14.9,2139,14390,Indiana County
42069111200,0,0,0,0,11,1864,16922,Indiana County
42069111300,0,0,0,0,6.5,1204,18412,Indiana County
42069111400,0,0,0,0,17.7,2443,13817,Indiana County
42069111500,0,0,0,0,7.4,761,10288,Indiana County
42069111600,0,1,0,1,14.9,1308,8778,Indiana County
42069111700,0,1,0,1,10.6,1305,12326,Indiana County
42069111800,0,0,0,0,4.6,1841,39622,Indiana County
42069112000,0,0,0,0,12.2,857,7050,Indiana County
42069112100,0,0,0,0,7.8,1219,15648,Indiana County
42069112200,0,0,0,0,10.3,431,4201,Indiana County
42069112300,0,0,0,0,14.6,890,6105,Indiana County
42069112400,0,0,0,0,5.3,815,15416,Indiana County
42069112500,1,1,1,1,18.7,2332,12492,Indiana County
42069112600,1,1,1,1,16.6,1503,9045,Indiana County
42069112700,0,0,0,0,14.3,602,4203,Indiana County
42069112800,0,0,0,0,11.4,1445,12623,Indiana County
42069112901,0,0,0,0,4.4,831,18985,Indiana County
42069112902,0,0,0,0,9.2,1007,10951,Indiana County
42071000100,0,0,0,1,44.5,2016,4529,Indiana County
42071000200,0,0,0,1,29.2,1785,6123,Indiana County
42071000300,0,1,0,1,24.3,2367,9738,Indiana County
42071000400,0,1,0,1,19.2,1834,9534,Indiana County
42071000500,0,0,0,0,18.2,1333,7327,Indiana County
42071000600,0,1,0,1,13.7,1030,7539,Indiana County
42071000700,0,0,0,1,20.4,1337,6545,Indiana County
42071000800,0,0,0,1,19.6,1950,9928,Indiana County
42071000900,0,0,0,1,45.1,2608,5781,Indiana County
42071001000,0,1,0,1,27.8,1910,6875,Indiana County
42071001100,0,1,0,1,33.2,1782,5369,Indiana County
42071001200,0,1,0,1,6.4,1922,30003,Indiana County
42071001400,0,0,0,1,30.6,2818,9220,Indiana County
42071010101,0,0,0,0,7.8,1699,21687,Indiana County
42071010102,0,0,0,0,10.9,921,8438,Indiana County
42071010201,0,0,0,0,4.7,674,14374,Indiana County
42071010202,0,0,0,0,8,1618,20171,Indiana County
42071010300,0,0,0,0,7.8,2052,26239,Indiana County
42071010400,1,1,1,1,10.6,1705,16138,Indiana County
42071010501,0,0,0,0,3.6,780,21605,Indiana County
42071010502,0,0,0,0,3.8,1280,33566,Indiana County
42071010600,0,0,0,0,7,2003,28412,Indiana County
42071010701,0,0,0,0,11.4,1206,10570,Indiana County
42071010702,0,0,0,0,10,1284,12801,Indiana County
42071010801,0,0,0,0,2.6,962,36874,Indiana County
42071010802,0,0,0,0,16,870,5447,Indiana County
42071010900,0,0,0,0,6.8,2051,30246,Indiana County
42071011000,0,0,0,0,19.9,893,4493,Indiana County
42071011100,0,0,0,0,5.3,1698,31904,Indiana County
42071011200,1,1,1,1,36.8,1217,3304,Indiana County
42071011300,1,1,1,1,12.6,1577,12482,Indiana County
42071011400,1,1,1,1,21.1,1784,8452,Indiana County
42071011502,0,0,0,0,9.6,1416,14758,Indiana County
42071011503,0,0,0,0,11.3,1224,10823,Indiana County
42071011504,0,0,0,0,8.6,1257,14543,Indiana County
42071011600,0,0,0,0,9.6,984,10276,Indiana County
42071011701,0,0,0,0,3.3,596,18182,Indiana County
42071011703,0,0,0,0,3.5,1196,33969,Indiana County
42071011704,0,0,0,0,3.8,843,22299,Indiana County
42071011705,0,0,0,0,8.2,1421,17295,Indiana County
42071011801,0,0,0,0,3.6,178,4942,Indiana County
42071011802,0,0,0,0,10.1,1389,13779,Indiana County
42071011803,0,0,0,0,4.1,1220,29579,Indiana County
42071011804,0,0,0,0,5.1,1431,28162,Indiana County
42071011805,0,0,0,0,16.9,648,3840,Indiana County
42071011901,0,0,0,0,3.3,528,16237,Indiana County
42071011902,0,0,0,0,6.6,1305,19785,Indiana County
42071012001,0,0,0,0,2.8,1203,43333,Indiana County
42071012002,0,0,0,0,6.9,990,14302,Indiana County
42071012102,0,0,0,0,6.1,1298,21354,Indiana County
42071012103,0,0,0,0,2.6,709,27297,Indiana County
42071012104,0,0,0,0,8.8,1476,16793,Indiana County
42071012200,0,1,0,1,13.4,2779,20727,Indiana County
42071012301,0,1,0,1,11.4,1238,10837,Indiana County
42071012302,0,0,0,0,3.6,1033,28771,Indiana County
42071012402,0,0,0,0,4.9,714,14467,Indiana County
42071012403,0,0,0,0,7.3,1283,17649,Indiana County
42071012404,0,0,0,0,3.1,1481,48437,Indiana County
42071012501,0,0,0,0,4.9,2162,43907,Indiana County
42071012502,0,0,0,0,8.7,1060,12125,Indiana County
42071012601,0,0,0,0,5.7,1409,24749,Indiana County
42071012602,0,0,0,0,9.1,1028,11270,Indiana County
42071012700,0,0,0,0,6.5,1847,28413,Indiana County
42071012800,0,0,0,0,8.9,1466,16438,Indiana County
42071012900,0,0,0,0,8.5,1868,21926,Indiana County
42071013000,0,0,0,0,11.4,2045,17862,Indiana County
42071013101,0,0,0,0,7.2,1273,17633,Indiana County
42071013102,0,0,0,0,16.1,1186,7348,Indiana County
42071013202,0,0,0,0,8.9,1568,17706,Indiana County
42071013203,0,0,0,0,9,1382,15399,Indiana County
42071013204,0,0,0,0,9.8,2382,24342,Indiana County
42071013301,0,0,0,0,4.8,790,16609,Indiana County
42071013303,0,0,0,0,2.4,1006,41677,Indiana County
42071013304,0,0,0,0,6.2,1013,16355,Indiana County
42071013400,0,0,0,0,8.6,729,8509,Indiana County
42071013501,1,1,1,1,16.4,3791,23101,Indiana County
42071013502,0,0,0,0,6.3,1187,18731,Indiana County
42071013503,0,0,0,0,4.4,208,4718,Indiana County
42071013601,0,0,0,0,6.8,379,5558,Indiana County
42071013602,1,1,1,1,26.6,2332,8752,Indiana County
42071013701,0,0,0,0,5.8,1278,22064,Indiana County
42071013702,0,0,0,0,7.7,2782,36280,Indiana County
42071013800,0,0,0,0,3.2,627,19564,Indiana County
42071013901,0,0,0,0,3.7,811,22149,Indiana County
42071013902,0,0,0,0,4,714,17717,Indiana County
42071014000,0,0,0,0,5.9,1934,32933,Indiana County
42071014101,0,0,0,0,5.5,1881,33963,Indiana County
42071014102,0,0,0,0,18.4,2044,11096,Indiana County
42071014201,0,0,0,0,9.9,1723,17373,Indiana County
42071014202,0,0,0,0,5.3,1229,23195,Indiana County
42071014300,0,0,0,0,8.3,1963,23562,Indiana County
42071014401,0,0,0,0,11.7,2189,18733,Indiana County
42071014402,0,0,0,0,13.6,1588,11649,Indiana County
42071014501,0,0,0,0,6.4,1102,17134,Indiana County
42071014502,0,0,0,0,10.1,2012,19934,Indiana County
42071014601,0,0,0,0,6.3,1220,19334,Indiana County
42071014602,0,0,0,0,9.1,2694,29604,Indiana County
42071014700,0,0,0,1,39,2707,6947,Indiana County
42073000100,0,0,0,0,9.7,1414,14588,Lawrence County
42073000200,1,1,1,1,24,1007,4197,Lawrence County
42073000300,1,1,1,1,25.9,1994,7698,Lawrence County
42073000400,0,1,0,1,52.8,1351,2557,Lawrence County
42073000600,1,1,1,1,37,505,1364,Lawrence County
42073000700,0,1,0,1,35.4,1050,2967,Lawrence County
42073000800,0,1,0,1,23.2,1403,6036,Lawrence County
42073000900,0,1,0,1,40.3,1329,3301,Lawrence County
42073001000,1,1,1,1,25.1,943,3763,Lawrence County
42073010100,0,0,0,0,8.7,827,9461,Lawrence County
42073010201,0,0,0,0,4.3,521,12061,Lawrence County
42073010202,0,0,0,0,12.7,1661,13042,Lawrence County
42073010300,0,0,0,0,9,249,2763,Lawrence County
42073010400,0,0,0,0,9,713,7886,Lawrence County
42073010500,0,0,0,0,10.6,838,7936,Lawrence County
42073010600,1,1,1,1,12,897,7449,Lawrence County
42073010700,0,0,0,0,13.5,1003,7452,Lawrence County
42073010800,0,0,0,0,2.9,1013,34471,Lawrence County
42073010900,0,0,0,0,9.3,737,7916,Lawrence County
42073011000,1,1,1,1,9.7,1463,15116,Lawrence County
42073011100,0,0,0,1,16.2,1353,8361,Lawrence County
42073011200,0,0,0,0,7.1,479,6783,Lawrence County
42073011300,0,0,0,0,9.8,987,10066,Lawrence County
42073011400,0,0,0,1,6.7,607,9043,Lawrence County
42073011500,0,0,0,0,11.9,927,7806,Lawrence County
42073011600,0,1,0,1,12.4,1359,10946,Lawrence County
42073011700,0,1,0,1,9.2,659,7188,Lawrence County
42073011800,0,1,0,1,16.8,1236,7367,Lawrence County
42075000100,0,1,0,1,26.5,2488,9387,Lawrence County
42075000200,0,1,0,1,29,2424,8357,Lawrence County
42075000300,0,0,0,1,29.7,2824,9493,Lawrence County
42075000401,0,0,0,1,31,2711,8739,Lawrence County
42075000402,0,1,0,1,12.2,1842,15040,Lawrence County
42075000500,0,1,0,1,17.1,1550,9066,Lawrence County
42075002000,0,0,0,0,7.3,763,10404,Lawrence County
42075002100,0,0,0,0,6.6,1310,19811,Lawrence County
42075002200,0,0,0,0,4.4,1695,38938,Lawrence County
42075002300,0,0,0,0,7.2,584,8158,Lawrence County
42075002400,0,0,0,0,2.4,385,15896,Lawrence County
42075002500,0,0,0,0,10.7,1013,9442,Lawrence County
42075002600,0,0,0,0,3.9,424,10862,Lawrence County
42075002701,0,0,0,0,3.3,1443,44187,Lawrence County
42075002702,0,0,0,0,10.2,1992,19435,Lawrence County
42075002800,0,0,0,0,3,1904,63696,Lawrence County
42075002900,1,1,1,1,13.5,1097,8116,Lawrence County
42075003000,0,0,0,0,10.1,1240,12301,Lawrence County
42075003100,0,0,0,0,4.5,796,17827,Lawrence County
42075003200,0,0,0,0,3.8,607,15795,Lawrence County
42075003300,0,0,0,0,9.6,597,6248,Lawrence County
42075003400,0,0,0,0,13.6,898,6601,Lawrence County
42075003500,0,0,0,0,7.4,897,12129,Lawrence County
42075003600,0,1,0,1,17.5,1307,7455,Lawrence County
42075003700,0,0,0,0,8.5,711,8333,Lawrence County
42075003800,0,0,0,0,1.2,787,65274,Lawrence County
42075003901,1,1,1,1,16,1449,9041,Lawrence County
42075003902,0,0,0,0,10.6,1394,13152,Lawrence County
42075004000,0,0,0,0,6.9,1973,28434,Lawrence County
42075004100,0,0,0,0,6.4,528,8267,Lawrence County
42075004200,0,0,0,0,4.8,585,12212,Lawrence County
42077000101,0,0,0,1,17.2,1224,7107,Lawrence County
42077000102,0,1,0,1,11.2,1426,12738,Lawrence County
42077000400,0,0,0,1,24.5,3003,12233,Lawrence County
42077000500,0,0,0,1,32.4,2066,6374,Lawrence County
42077000600,1,1,1,1,21.9,2247,10264,Lawrence County
42077000700,0,0,0,1,30.2,2183,7222,Lawrence County
42077000800,0,0,0,1,46.5,2860,6153,Lawrence County
42077000900,0,0,0,1,29.6,1204,4072,Lawrence County
42077001000,0,0,0,1,43.7,2173,4977,Lawrence County
42077001200,0,0,0,1,47.9,1280,2671,Lawrence County
42077001401,0,1,0,1,17.2,4169,24282,Lawrence County
42077001402,0,1,0,1,3.7,590,15964,Lawrence County
42077001501,0,0,0,1,26.7,3902,14608,Lawrence County
42077001502,0,1,0,1,14.6,2841,19447,Lawrence County
42077001600,0,0,0,1,51.5,2691,5222,Lawrence County
42077001700,0,0,0,1,34.6,3012,8714,Lawrence County
42077001800,0,1,0,1,37.8,3378,8925,Lawrence County
42077001900,0,1,0,1,25.5,2110,8272,Lawrence County
42077002000,0,0,0,1,31.5,3566,11309,Lawrence County
42077002100,0,1,0,1,19.7,3742,19014,Lawrence County
42077002201,0,0,0,0,17.2,1877,10920,Lawrence County
42077002202,0,0,0,0,17.4,652,3737,Lawrence County
42077002301,0,0,0,0,12.7,1983,15614,Lawrence County
42077002302,0,0,0,0,9.9,845,8578,Lawrence County
42077005100,0,0,0,0,15.5,1604,10332,Lawrence County
42077005200,0,0,0,0,10.7,1125,10531,Lawrence County
42077005301,0,0,0,0,3,498,16760,Lawrence County
42077005302,0,0,0,0,6.1,748,12317,Lawrence County
42077005401,0,0,0,0,2.5,180,7095,Lawrence County
42077005402,0,0,0,0,2.3,574,25310,Lawrence County
42077005503,0,0,0,0,5.9,575,9762,Lawrence County
42077005504,0,0,0,0,5.3,658,12322,Lawrence County
42077005505,0,0,0,0,1.9,747,39918,Lawrence County
42077005506,0,0,0,0,3.6,778,21462,Lawrence County
42077005601,0,0,0,0,3.3,639,19604,Lawrence County
42077005602,0,0,0,0,1.3,637,49624,Lawrence County
42077005702,0,0,0,0,13.6,1361,9993,Lawrence County
42077005703,0,1,0,1,11.2,1157,10337,Lawrence County
42077005704,0,0,0,0,8.8,1328,15064,Lawrence County
42077005705,0,0,0,0,8,1251,15722,Lawrence County
42077005800,0,0,0,0,9.3,892,9593,Lawrence County
42077005901,0,0,0,0,14.4,2133,14786,Lawrence County
42077005902,0,1,0,1,14.3,632,4416,Lawrence County
42077006001,0,0,0,0,3.7,738,19817,Lawrence County
42077006002,0,0,0,0,2.4,419,17573,Lawrence County
42077006101,0,0,0,0,5.6,398,7072,Lawrence County
42077006102,0,0,0,0,3.7,698,19039,Lawrence County
42077006202,0,0,0,0,3.4,1069,31247,Lawrence County
42077006203,0,0,0,0,2.3,598,26239,Lawrence County
42077006204,0,0,0,0,0.8,237,30470,Lawrence County
42077006302,0,0,0,0,4.9,1127,23219,Lawrence County
42077006303,0,0,0,0,4.7,779,16454,Lawrence County
42077006304,0,0,0,0,6.4,492,7689,Lawrence County
42077006305,0,0,0,0,3.7,1215,33207,Lawrence County
42077006307,0,0,0,0,1.5,1113,72788,Lawrence County
42077006308,0,0,0,0,1.4,423,31147,Lawrence County
42077006401,0,0,0,0,7.2,346,4793,Lawrence County
42077006402,0,0,0,0,1.6,549,34770,Lawrence County
42077006500,0,0,0,0,12,2030,16891,Lawrence County
42077006600,0,0,0,0,1.1,698,64291,Lawrence County
42077006701,0,0,0,0,10.6,945,8885,Lawrence County
42077006702,0,0,0,0,7.6,506,6640,Lawrence County
42077006703,0,0,0,0,9.1,831,9134,Lawrence County
42077006800,1,1,1,1,13.6,1391,10208,Lawrence County
42077006902,0,0,0,0,11.7,554,4737,Lawrence County
42077006903,0,0,0,0,2.5,727,28856,Lawrence County
42077006905,0,0,0,0,2.1,375,18016,Lawrence County
42077006906,0,0,0,0,3.7,418,11361,Lawrence County
42077007000,0,0,0,0,1.9,559,28855,Lawrence County
42077009100,0,0,0,0,6.8,910,13479,Lawrence County
42077009200,0,0,0,0,8.6,766,8910,Lawrence County
42077009300,0,0,0,0,4.8,704,14683,Lawrence County
42077009400,0,1,0,1,16.8,1994,11862,Lawrence County
42077009500,0,0,0,0,8.4,1354,16213,Lawrence County
42077009600,1,1,1,1,32.7,4746,14523,Lawrence County
42077009700,0,1,0,1,52.2,2263,4335,Lawrence County
42079200100,0,1,0,1,28.2,662,2350,Lawrence County
42079200200,0,1,0,1,24.1,1554,6437,Lawrence County
42079200300,0,1,0,1,10.6,507,4801,Lawrence County
42079200400,0,0,0,1,27.4,1431,5229,Lawrence County
42079200500,0,0,0,1,44.6,1574,3526,Lawrence County
42079200600,0,1,0,1,22.3,1050,4718,Lawrence County
42079200700,0,1,0,1,27.9,1662,5954,Lawrence County
42079200800,0,1,0,1,36.7,2253,6135,Lawrence County
42079200900,0,1,0,1,34.5,1794,5199,Lawrence County
42079201000,0,0,0,1,53.6,1441,2691,Lawrence County
42079201100,0,1,0,1,27.9,1027,3677,Lawrence County
42079201200,0,1,0,1,25.2,628,2496,Lawrence County
42079201300,0,1,0,1,25.3,929,3668,Lawrence County
42079201400,0,1,0,1,18.6,840,4528,Lawrence County
42079201500,0,1,0,1,15.1,1140,7552,Lawrence County
